"id","regNo","name","gender","year","department","cgpa","sessionId","pref1BlockNum","pref1RoomTypeCode","pref2BlockNum","pref2RoomTypeCode","password","source"
"24403","240909796","Arjun Kapoor","MALE","2","AE","6.34","6","10","SC","10","DC",,"CSV"
"24404","230907797","Pranav Shetty","MALE","3","CE","8.8","6","15","DAC","15","SAC",,"CSV"
"24405","240910798","Harsh Bansal","MALE","2","CHE","8.63","6","23","DAC","15","SAC",,"CSV"
"24406","240906800","Aditya Pillai","MALE","2","CCE","8.08","6","15","SAC","15","DAC",,"CSV"
"24407","240914802","Rahul Gupta","MALE","2","MT","8.79","6","15","DAC","15","SAC",,"CSV"
"24408","230911803","Vikram Bansal","MALE","3","DS","6.44","6","14","SAC","18","SA",,"CSV"
"24409","230915804","Nikhil Gupta","MALE","3","PE","7.92","6","14","SAC","23","SAC",,"CSV"
"24410","240906805","Aditya Nair","MALE","2","CCE","7.35","6","10","SC","10","DC",,"CSV"
"24411","240905806","Nikhil Shetty","MALE","2","IT","8.52","6","15","SAC","14","SAC",,"CSV"
"24412","240901807","Vikram Das","MALE","2","CSE","7.36","6","15","DAC","18","SAC",,"CSV"
"24413","240910808","Siddharth Iyer","MALE","2","CHE","7.04","6","18","SAC","23","SAC",,"CSV"
"24414","240904809","Ankit Mehta","MALE","2","EE","8.15","6","15","DAC","23","DAC",,"CSV"
"24415","240908810","Harsh Gupta","MALE","2","BT","8.55","6","14","DAC","18","SA",,"CSV"
"24416","230905811","Ankit Nair","MALE","3","IT","6.7","6","14","DAC","10","DC",,"CSV"
"24417","230906812","Rahul Reddy","MALE","3","CCE","7.43","6","18","SA","10","SAC",,"CSV"
"24418","240915813","Pranav Gupta","MALE","2","PE","6.23","6","14","SAC","23","SAC",,"CSV"
"24419","230911814","Rohan Iyer","MALE","3","DS","4.5","6","20","SA","19","SAC",,"CSV"
"24420","230905815","Harsh Chatterjee","MALE","3","IT","7.74","6","14","SAC","10","SAC",,"CSV"
"24421","240913816","Siddharth Pillai","MALE","2","IS","8.23","6","15","SAC","19","SAC",,"CSV"
"24422","240915819","Aman Nair","MALE","2","PE","7.81","6","14","SAC","23","QAC",,"CSV"
"24423","240907820","Rahul Shetty","MALE","2","CE","5.16","6","14","SAC","14","DAC",,"CSV"
"24424","240909821","Manish Nair","MALE","2","AE","7.08","6","18","SAC","19","SAC",,"CSV"
"24425","240912822","Varun Pillai","MALE","2","AI","4.84","6","18","SAC","20","SAC",,"CSV"
"24426","240904823","Yash Pillai","MALE","2","EE","9.14","6","15","DAC","10","SAC",,"CSV"
"24427","240908824","Kunal Shetty","MALE","2","BT","6.2","6","18","SA","18","SAC",,"CSV"
"24428","240908825","Sid Iyer","MALE","2","BT","9.01","6","10","SC","14","SAC",,"CSV"
"24429","240909827","Arjun Agarwal","MALE","2","AE","8.64","6","10","SAC","23","DAC",,"CSV"
"24430","240904830","Varun Menon","MALE","2","EE","6.42","6","18","SA","19","SAC",,"CSV"
"24431","230911831","Manish Pillai","MALE","3","DS","6.14","6","15","SAC","18","SA",,"CSV"
"24432","230907832","Aditya Kapoor","MALE","3","CE","7.92","6","14","SAC","18","SA",,"CSV"
"24433","230906833","Vikram Singh","MALE","3","CCE","6.49","6","10","DC","19","SAC",,"CSV"
"24434","240903834","Rohan Joshi","MALE","2","ME","7.62","6","14","SAC","10","SC",,"CSV"
"24435","240913835","Rohan Das","MALE","2","IS","6.92","6","14","SAC","10","SC",,"CSV"
"24436","240913836","Harsh Verma","MALE","2","IS","5.36","6","14","SAC","20","SA",,"CSV"
"24437","240908837","Kunal Agarwal","MALE","2","BT","4.82","6","10","SAC","20","SAC",,"CSV"
"24438","230915838","Rajat Agarwal","MALE","3","PE","7.77","6","15","DAC","18","SAC",,"CSV"
"24439","240912840","Rajat Reddy","MALE","2","AI","6.83","6","14","DAC","14","SAC",,"CSV"
"24440","230912841","Tarun Mehta","MALE","3","AI","6.84","6","15","DAC","10","SC",,"CSV"
"24441","240906842","Karan Singh","MALE","2","CCE","8.34","6","19","SA","19","SAC",,"CSV"
"24442","240913843","Manish Agarwal","MALE","2","IS","8.91","6","20","SA","23","SAC",,"CSV"
"24443","240905844","Kunal Bhatt","MALE","2","IT","7.17","6","15","DAC","10","DC",,"CSV"
"24444","240906845","Pranav Gupta","MALE","2","CCE","7.09","6","15","DAC","19","SAC",,"CSV"
"24445","230906846","Kunal Nair","MALE","3","CCE","8.1","6","20","SAC","14","SAC",,"CSV"
"24446","240906847","Yash Agarwal","MALE","2","CCE","5.87","6","14","SAC","10","SC",,"CSV"
"24447","230911848","Harsh Shetty","MALE","3","DS","7.77","6","14","DAC","15","DAC",,"CSV"
"24448","240907850","Vikram Mehta","MALE","2","CE","8.16","6","14","SAC","20","SA",,"CSV"
"24449","240901851","Raghav Kapoor","MALE","2","CSE","8.32","6","14","SAC","23","DAC",,"CSV"
"24450","240915852","Manish Nair","MALE","2","PE","5.18","6","10","SC","18","SAC",,"CSV"
"24451","240903853","Raghav Singh","MALE","2","ME","6.59","6","18","SAC","19","SA",,"CSV"
"24452","240912854","Raghav Gupta","MALE","2","AI","6.45","6","14","DAC","18","SA",,"CSV"
"24453","230913855","Siddharth Gupta","MALE","3","IS","7.62","6","23","DAC","23","SAC",,"CSV"
"24454","230904856","Aman Bansal","MALE","3","EE","8.08","6","19","SAC","15","DAC",,"CSV"
"24455","240905857","Nikhil Menon","MALE","2","IT","9.3","6","18","SAC","10","SC",,"CSV"
"24456","240901858","Harsh Patel","MALE","2","CSE","6.91","6","10","SAC","19","SA",,"CSV"
"24457","240911860","Vikram Gupta","MALE","2","DS","6.9","6","15","SAC","18","SAC",,"CSV"
"24458","240908861","Ankit Kulkarni","MALE","2","BT","8.88","6","14","SAC","15","SAC",,"CSV"
"24459","240906862","Rajat Mehta","MALE","2","CCE","7.86","6","14","DAC","14","SAC",,"CSV"
"24460","230909863","Arjun Pillai","MALE","3","AE","9.02","6","14","SAC","23","SAC",,"CSV"
"24461","240902864","Aman Reddy","MALE","2","ECE","7.85","6","14","DAC","19","SAC",,"CSV"
"24462","240904865","Aman Chatterjee","MALE","2","EE","6.11","6","15","DAC","14","DAC",,"CSV"
"24463","240915866","Vikram Patel","MALE","2","PE","5.9","6","14","DAC","15","SAC",,"CSV"
"24464","240913867","Rahul Kulkarni","MALE","2","IS","5.64","6","10","SAC","15","DAC",,"CSV"
"24465","240913871","Manish Sharma","MALE","2","IS","8.29","6","14","SAC","20","SA",,"CSV"
"24466","240902872","Sid Mehta","MALE","2","ECE","8.93","6","19","SAC","18","SA",,"CSV"
"24467","240915873","Manish Mehta","MALE","2","PE","9.72","6","15","DAC","20","SAC",,"CSV"
"24468","240908874","Kunal Kulkarni","MALE","2","BT","8.51","6","14","DAC","19","SAC",,"CSV"
"24469","240910876","Varun Shetty","MALE","2","CHE","8.9","6","20","SAC","14","DAC",,"CSV"
"24470","240912877","Rajat Bansal","MALE","2","AI","6.8","6","15","SAC","18","SA",,"CSV"
"24471","240909878","Karan Chatterjee","MALE","2","AE","6.11","6","14","DAC","19","SAC",,"CSV"
"24472","230906879","Vikram Joshi","MALE","3","CCE","8.52","6","18","SAC","19","SA",,"CSV"
"24473","240912880","Kunal Das","MALE","2","AI","8","6","14","SAC","20","SAC",,"CSV"
"24474","230907881","Pranav Agarwal","MALE","3","CE","7.63","6","14","DAC","10","SAC",,"CSV"
"24475","240906883","Karan Mehta","MALE","2","CCE","7.96","6","20","SAC","18","SAC",,"CSV"
"24476","240908884","Rahul Nair","MALE","2","BT","7.89","6","15","SAC","23","QAC",,"CSV"
"24477","240906885","Aman Iyer","MALE","2","CCE","9.04","6","20","SAC","18","SAC",,"CSV"
"24478","230912886","Harsh Verma","MALE","3","AI","9.05","6","15","DAC","23","SAC",,"CSV"
"24479","230915887","Aman Reddy","MALE","3","PE","8.15","6","20","SA","10","SC",,"CSV"
"24480","240902888","Ankit Shetty","MALE","2","ECE","8.51","6","20","SA","23","SAC",,"CSV"
"24481","240905889","Manish Gupta","MALE","2","IT","8.12","6","18","SA","14","SAC",,"CSV"
"24482","240908890","Kunal Pillai","MALE","2","BT","6.95","6","14","DAC","18","SAC",,"CSV"
"24483","240906891","Karan Shetty","MALE","2","CCE","8.41","6","14","DAC","20","SA",,"CSV"
"24484","230913892","Tarun Joshi","MALE","3","IS","5.83","6","15","SAC","10","SAC",,"CSV"
"24485","240907894","Siddharth Bansal","MALE","2","CE","8.76","6","20","SA","15","SAC",,"CSV"
"24486","240902895","Varun Kapoor","MALE","2","ECE","6.07","6","19","SAC","10","SAC",,"CSV"
"24487","240910897","Sid Gupta","MALE","2","CHE","7.84","6","15","SAC","20","SA",,"CSV"
"24488","240907898","Rahul Agarwal","MALE","2","CE","6.49","6","15","SAC","15","DAC",,"CSV"
"24489","240902899","Vikram Verma","MALE","2","ECE","8.16","6","14","SAC","18","SA",,"CSV"
"24490","240905902","Rajat Nair","MALE","2","IT","7.46","6","15","SAC","18","SAC",,"CSV"
"24491","240903903","Vikram Reddy","MALE","2","ME","5.59","6","15","SAC","19","SAC",,"CSV"
"24492","230915904","Sid Chatterjee","MALE","3","PE","8","6","19","SAC","20","SA",,"CSV"
"24493","240907905","Nikhil Gupta","MALE","2","CE","6.81","6","14","SAC","20","SA",,"CSV"
"24494","240904906","Siddharth Bhatt","MALE","2","EE","8.56","6","20","SA","14","SAC",,"CSV"
"24495","230912907","Vikram Menon","MALE","3","AI","7.5","6","14","DAC","10","DC",,"CSV"
"24496","240905908","Siddharth Bhatt","MALE","2","IT","7.97","6","20","SA","10","SAC",,"CSV"
"24497","240902909","Harsh Nair","MALE","2","ECE","6.35","6","15","SAC","14","SAC",,"CSV"
"24498","230911910","Rahul Bansal","MALE","3","DS","6.79","6","14","SAC","10","SAC",,"CSV"
"24499","230903911","Aditya Sharma","MALE","3","ME","6.95","6","15","SAC","18","SAC",,"CSV"
"24500","240912913","Rajat Shetty","MALE","2","AI","8.53","6","15","SAC","19","SAC",,"CSV"
"24501","240910914","Raghav Mehta","MALE","2","CHE","9.51","6","19","SA","23","QAC",,"CSV"
"24502","230914915","Aman Patel","MALE","3","MT","6.53","6","19","SA","18","SA",,"CSV"
"24503","240913916","Rohan Mehta","MALE","2","IS","8.79","6","18","SA","20","SAC",,"CSV"
"24504","240912917","Siddharth Patel","MALE","2","AI","4.9","6","18","SAC","14","DAC",,"CSV"
"24505","230914918","Manish Nair","MALE","3","MT","6.07","6","14","DAC","10","DC",,"CSV"
"24506","230909919","Priya Menon","FEMALE","3","AE","6.35","6","22","DAC","8","DAC",,"CSV"
"24507","240911922","Ananya Iyer","FEMALE","2","DS","5.88","6","8","DA","8","DAC",,"CSV"
"24508","240910923","Priya Patel","FEMALE","2","CHE","5.6","6","21","SAC","22","DAC",,"CSV"
"24509","240911926","Radhika Mehta","FEMALE","2","DS","8","6","21","SA","13","DAC",,"CSV"
"24510","240914928","Shruti Bhatt","FEMALE","2","MT","7.24","6","21","SAC","8","DA",,"CSV"
"24511","240911929","Kritika Pillai","FEMALE","2","DS","7.96","6","8","DA","21","SA",,"CSV"
"24512","230908930","Nisha Patel","FEMALE","3","BT","8.33","6","13","DAC","8","DA",,"CSV"
"24513","240905931","Shruti Reddy","FEMALE","2","IT","7.82","6","22","DAC","21","SAC",,"CSV"
"24514","240902932","Simran Agarwal","FEMALE","2","ECE","8.29","6","8","DA","8","DAC",,"CSV"
"24515","240908933","Pallavi Gupta","FEMALE","2","BT","7.42","6","21","SA","13","SAC",,"CSV"
"24516","240905935","Radhika Mehta","FEMALE","2","IT","6.08","6","22","DAC","21","SA",,"CSV"
"24517","230910936","Shreya Verma","FEMALE","3","CHE","8.77","6","21","SA","8","DA",,"CSV"
"24518","240905938","Simran Kulkarni","FEMALE","2","IT","6.79","6","13","SAC","21","SA",,"CSV"
"24519","240912939","Ananya Menon","FEMALE","2","AI","6.38","6","22","DAC","13","DAC",,"CSV"
"24520","230912940","Tanvi Iyer","FEMALE","3","AI","7.29","6","22","DAC","21","SA",,"CSV"
"24521","230903941","Simran Mehta","FEMALE","3","ME","6.4","6","21","SAC","21","SA",,"CSV"
"24522","240912942","Aditi Agarwal","FEMALE","2","AI","7","6","21","SAC","22","DAC",,"CSV"
"24523","240904943","Pallavi Chatterjee","FEMALE","2","EE","7.91","6","22","DAC","21","SA",,"CSV"
"24524","230915944","Kavya Bhatt","FEMALE","3","PE","7.92","6","22","DAC","21","SAC",,"CSV"
"24525","240909945","Pooja Reddy","FEMALE","2","AE","6.42","6","22","DAC","13","SAC",,"CSV"
"24526","230915946","Neha Bhatt","FEMALE","3","PE","6.91","6","22","DAC","13","SAC",,"CSV"
"24527","240907948","Neha Chatterjee","FEMALE","2","CE","8.79","6","22","DAC","8","DA",,"CSV"
"24528","240914949","Sneha Patel","FEMALE","2","MT","8.1","6","21","SA","8","DA",,"CSV"
"24529","240915950","Simran Pillai","FEMALE","2","PE","9.99","6","13","SAC","22","DAC",,"CSV"
"24530","240901951","Pooja Kulkarni","FEMALE","2","CSE","8.92","6","13","SA","13","SAC",,"CSV"
"24531","240908953","Priya Kulkarni","FEMALE","2","BT","8.87","6","21","SA","21","SAC",,"CSV"
"24532","240906954","Kritika Mehta","FEMALE","2","CCE","5.83","6","22","DAC","21","SAC",,"CSV"
"24533","240908956","Pooja Pillai","FEMALE","2","BT","8.42","6","13","SAC","21","SA",,"CSV"
"24534","240912957","Shruti Das","FEMALE","2","AI","7.44","6","22","DAC","13","DA",,"CSV"
"24535","230909958","Shreya Menon","FEMALE","3","AE","6.84","6","21","SA","13","SA",,"CSV"
"24536","240902959","Isha Bhatt","FEMALE","2","ECE","7.7","6","22","DAC","21","SAC",,"CSV"
"24537","230913961","Shreya Gupta","FEMALE","3","IS","8.63","6","22","DAC","8","DAC",,"CSV"
"24538","240902962","Meera Joshi","FEMALE","2","ECE","8.1","6","8","DAC","22","DAC",,"CSV"
"24539","240902963","Simran Gupta","FEMALE","2","ECE","6.45","6","22","DAC","21","SAC",,"CSV"
"24540","240915965","Sneha Mehta","FEMALE","2","PE","8.39","6","22","DAC","13","SAC",,"CSV"
"24541","230904966","Simran Gupta","FEMALE","3","EE","6.73","6","21","SAC","8","DA",,"CSV"
"24542","240909967","Shruti Bhatt","FEMALE","2","AE","7.76","6","13","DA","13","DAC",,"CSV"
"24543","240901968","Nisha Mehta","FEMALE","2","CSE","7.14","6","8","DAC","13","SA",,"CSV"
"24544","240902970","Ananya Bhatt","FEMALE","2","ECE","7.24","6","22","DAC","21","SAC",,"CSV"
"24545","230901971","Simran Mehta","FEMALE","3","CSE","8.42","6","13","SA","8","DA",,"CSV"
"24546","240908972","Radhika Pillai","FEMALE","2","BT","6.25","6","22","DAC","13","DAC",,"CSV"
"24547","240909973","Divya Menon","FEMALE","2","AE","9.83","6","22","DAC","21","SA",,"CSV"
"24548","230913974","Meera Sharma","FEMALE","3","IS","5.31","6","21","SAC","13","SAC",,"CSV"
"24549","240911976","Pooja Sharma","FEMALE","2","DS","6.78","6","21","SA","22","DAC",,"CSV"
"24550","240913978","Simran Patel","FEMALE","2","IS","7.94","6","21","SAC","8","DA",,"CSV"
"24551","240907979","Sneha Bansal","FEMALE","2","CE","8.2","6","13","DA","22","DAC",,"CSV"
"24552","240905980","Pallavi Nair","FEMALE","2","IT","7.38","6","21","SA","13","DAC",,"CSV"
"24553","230902981","Ananya Shetty","FEMALE","3","ECE","7.43","6","21","SA","21","SAC",,"CSV"
"24554","230907982","Divya Shetty","FEMALE","3","CE","7.99","6","8","DA","13","DA",,"CSV"
"24555","230901983","Isha Bansal","FEMALE","3","CSE","7.22","6","22","DAC","21","SAC",,"CSV"
"24556","240906985","Shreya Pillai","FEMALE","2","CCE","9.17","6","22","DAC","13","DA",,"CSV"
"24557","240901986","Tanvi Kulkarni","FEMALE","2","CSE","8.51","6","21","SAC","8","DA",,"CSV"
"24558","240910987","Kritika Singh","FEMALE","2","CHE","8.55","6","13","SA","22","DAC",,"CSV"
"24559","240907988","Meera Bhatt","FEMALE","2","CE","6.34","6","22","DAC","21","SAC",,"CSV"
"24560","240912991","Meera Agarwal","FEMALE","2","AI","7.4","6","13","SA","22","DAC",,"CSV"
"24561","230905992","Shreya Chatterjee","FEMALE","3","IT","7.14","6","8","DAC","13","SAC",,"CSV"
"24562","240910994","Simran Gupta","FEMALE","2","CHE","6.29","6","22","DAC","8","DA",,"CSV"
"24563","230906995","Anjali Shetty","FEMALE","3","CCE","7.93","6","22","DAC","21","SA",,"CSV"
"24564","240907997","Meera Menon","FEMALE","2","CE","6.85","6","21","SA","22","DAC",,"CSV"
"24565","230909998","Pooja Bansal","FEMALE","3","AE","8.29","6","22","DAC","13","SA",,"CSV"
"24566","240912000","Kavya Singh","FEMALE","2","AI","6.22","6","22","DAC","13","SA",,"CSV"
"24567","240915001","Nisha Joshi","FEMALE","2","PE","9.56","6","13","DAC","13","SA",,"CSV"
"24568","240915004","Nisha Reddy","FEMALE","2","PE","6.42","6","13","SA","22","DAC",,"CSV"
"24569","240906005","Shruti Shetty","FEMALE","2","CCE","7.76","6","22","DAC","8","DA",,"CSV"
"24570","230905006","Isha Kulkarni","FEMALE","3","IT","8.45","6","8","DA","22","DAC",,"CSV"
"24571","240912007","Shreya Joshi","FEMALE","2","AI","6.82","6","21","SAC","22","DAC",,"CSV"
"24572","230904008","Kritika Sharma","FEMALE","3","EE","8.52","6","13","SA","21","SAC",,"CSV"
"24573","240908010","Riya Menon","FEMALE","2","BT","6.02","6","21","SA","8","DA",,"CSV"
"24574","240910011","Aditi Nair","FEMALE","2","CHE","9.24","6","22","DAC","13","DAC",,"CSV"
"24575","240912012","Priya Joshi","FEMALE","2","AI","7.52","6","13","DAC","21","SA",,"CSV"
"24576","230906014","Aditi Agarwal","FEMALE","3","CCE","6.78","6","13","DA","13","SA",,"CSV"
"24577","240909015","Sneha Nair","FEMALE","2","AE","7.14","6","13","DA","8","DA",,"CSV"
"24578","240904016","Priya Patel","FEMALE","2","EE","8.47","6","22","DAC","13","SAC",,"CSV"
"24579","240906017","Meera Pillai","FEMALE","2","CCE","6.8","6","8","DAC","22","DAC",,"CSV"
"24580","240907020","Shreya Bhatt","FEMALE","2","CE","6.6","6","22","DAC","8","DA",,"CSV"
"24581","240912022","Nisha Gupta","FEMALE","2","AI","7.23","6","21","SA","22","DAC",,"CSV"
"24582","240911023","Pooja Mehta","FEMALE","2","DS","6.09","6","13","DA","13","DAC",,"CSV"
"24583","240903025","Nisha Chatterjee","FEMALE","2","ME","9.68","6","13","SA","22","DAC",,"CSV"
"24584","230911027","Pooja Joshi","FEMALE","3","DS","6.82","6","13","SAC","13","DAC",,"CSV"
"24585","240909028","Meera Joshi","FEMALE","2","AE","8.5","6","8","DAC","13","SAC",,"CSV"
"24586","230903029","Shreya Sharma","FEMALE","3","ME","7.75","6","13","DAC","22","DAC",,"CSV"
"24587","240909030","Meera Shetty","FEMALE","2","AE","6.32","6","13","DA","8","DAC",,"CSV"
"24588","230904031","Aditi Verma","FEMALE","3","EE","7.49","6","22","DAC","13","DA",,"CSV"
"24589","240912032","Neha Joshi","FEMALE","2","AI","8.44","6","13","SAC","22","DAC",,"CSV"
"24590","230903033","Shreya Das","FEMALE","3","ME","7.27","6","13","SA","21","SA",,"CSV"
"24591","240901035","Pallavi Agarwal","FEMALE","2","CSE","8.93","6","21","SAC","13","DAC",,"CSV"
"24592","230906036","Ananya Iyer","FEMALE","3","CCE","8.73","6","21","SAC","22","DAC",,"CSV"
"24593","240912037","Anjali Gupta","FEMALE","2","AI","8.6","6","22","DAC","13","SAC",,"CSV"
"24594","230905038","Anjali Bhatt","FEMALE","3","IT","6.95","6","8","DA","22","DAC",,"CSV"
"24595","240906039","Pooja Bansal","FEMALE","2","CCE","6.2","6","22","DAC","21","SAC",,"CSV"
"24596","240901040","Anjali Joshi","FEMALE","2","CSE","6.76","6","21","SAC","13","DAC",,"CSV"
"24597","230907042","Nisha Gupta","FEMALE","3","CE","7.74","6","22","DAC","13","DAC",,"CSV"
"24598","230910045","Pooja Kapoor","FEMALE","3","CHE","8.15","6","13","SA","8","DAC",,"CSV"
"24599","240902047","Priya Kulkarni","FEMALE","2","ECE","4.89","6","22","DAC","8","DA",,"CSV"
"24600","240911048","Priya Kapoor","FEMALE","2","DS","7.49","6","21","SA","22","DAC",,"CSV"
"24601","240905049","Pallavi Agarwal","FEMALE","2","IT","7.69","6","13","DAC","13","DA",,"CSV"
"24602","240902051","Aditi Kulkarni","FEMALE","2","ECE","7.17","6","21","SAC","8","DA",,"CSV"
"24603","240913052","Pallavi Singh","FEMALE","2","IS","9.05","6","13","DAC","13","DA",,"CSV"
"24604","230903053","Shreya Chatterjee","FEMALE","3","ME","8.01","6","8","DA","8","DAC",,"CSV"
"24605","240914055","Divya Joshi","FEMALE","2","MT","9.07","6","21","SA","13","SAC",,"CSV"
"24606","240903056","Shruti Gupta","FEMALE","2","ME","7.24","6","22","DAC","13","SA",,"CSV"
"24607","240910057","Ananya Verma","FEMALE","2","CHE","8.62","6","22","DAC","13","DA",,"CSV"
"24608","240912058","Riya Kapoor","FEMALE","2","AI","9.46","6","8","DA","22","DAC",,"CSV"
"24609","240914059","Isha Verma","FEMALE","2","MT","9.07","6","21","SAC","21","SA",,"CSV"
"24610","230915060","Sneha Shetty","FEMALE","3","PE","6.19","6","21","SAC","21","SA",,"CSV"
"24611","240910061","Aditi Reddy","FEMALE","2","CHE","7.2","6","22","DAC","8","DA",,"CSV"
"24612","240901062","Shreya Menon","FEMALE","2","CSE","7.09","6","21","SA","21","SAC",,"CSV"
"24613","240914065","Isha Bhatt","FEMALE","2","MT","8.09","6","21","SAC","8","DAC",,"CSV"
"24614","230913066","Aditi Bansal","FEMALE","3","IS","8.32","6","22","DAC","21","SA",,"CSV"
"24615","230902067","Pallavi Reddy","FEMALE","3","ECE","6.49","6","22","DAC","8","DA",,"CSV"
"24616","240908068","Aditi Mehta","FEMALE","2","BT","7.58","6","13","DAC","8","DA",,"CSV"
"24617","240908069","Aditi Sharma","FEMALE","2","BT","5.08","6","8","DAC","21","SAC",,"CSV"
"24618","240915070","Shreya Das","FEMALE","2","PE","9.23","6","22","DAC","21","SAC",,"CSV"
"24619","230908071","Meera Das","FEMALE","3","BT","6.89","6","21","SAC","22","DAC",,"CSV"
"24620","240904073","Tanvi Joshi","FEMALE","2","EE","7.57","6","22","DAC","8","DA",,"CSV"
"24621","240902074","Pallavi Sharma","FEMALE","2","ECE","7.13","6","13","DAC","13","SA",,"CSV"
"24622","230903075","Pallavi Bhatt","FEMALE","3","ME","8.88","6","21","SA","13","SA",,"CSV"
"24623","240901077","Isha Joshi","FEMALE","2","CSE","4.09","6","21","SAC","22","DAC",,"CSV"
"24624","240912078","Anjali Menon","FEMALE","2","AI","7.48","6","21","SA","13","DA",,"CSV"
"24625","240907080","Kritika Bansal","FEMALE","2","CE","7.37","6","8","DAC","13","SA",,"CSV"
"24626","230909081","Ananya Verma","FEMALE","3","AE","6.96","6","13","SAC","22","DAC",,"CSV"
"24627","240914082","Shreya Verma","FEMALE","2","MT","9.57","6","22","DAC","8","DA",,"CSV"
"24628","230913083","Nisha Verma","FEMALE","3","IS","6.44","6","21","SA","22","DAC",,"CSV"
"24629","240909084","Nisha Patel","FEMALE","2","AE","8.43","6","13","SAC","13","SA",,"CSV"
"24630","240901086","Ananya Nair","FEMALE","2","CSE","7.93","6","13","SAC","21","SAC",,"CSV"
"24631","230905087","Kritika Patel","FEMALE","3","IT","9.01","6","22","DAC","21","SA",,"CSV"
"24632","240907088","Divya Chatterjee","FEMALE","2","CE","6.7","6","8","DAC","21","SAC",,"CSV"
"24633","230906089","Simran Shetty","FEMALE","3","CCE","6.62","6","22","DAC","8","DA",,"CSV"
"24634","230905090","Priya Agarwal","FEMALE","3","IT","8.82","6","21","SAC","8","DA",,"CSV"
"24635","240912091","Priya Mehta","FEMALE","2","AI","8.01","6","22","DAC","21","SAC",,"CSV"
"24636","240905092","Pooja Gupta","FEMALE","2","IT","5.65","6","21","SA","8","DAC",,"CSV"
"24637","240913093","Ananya Menon","FEMALE","2","IS","6.85","6","22","DAC","13","SAC",,"CSV"
"24638","240913095","Ananya Iyer","FEMALE","2","IS","7.96","6","8","DAC","22","DAC",,"CSV"
"24639","240915102","Neha Reddy","FEMALE","2","PE","8.51","6","13","SAC","13","DA",,"CSV"
"24640","240903103","Simran Iyer","FEMALE","2","ME","6.68","6","13","SAC","21","SA",,"CSV"
"24641","240911104","Simran Nair","FEMALE","2","DS","4","6","21","SAC","8","DAC",,"CSV"
"24642","240912105","Nisha Chatterjee","FEMALE","2","AI","8.13","6","22","DAC","13","SAC",,"CSV"
"24643","240901106","Aditi Patel","FEMALE","2","CSE","6.04","6","21","SAC","13","DA",,"CSV"
"24644","240906108","Simran Joshi","FEMALE","2","CCE","5.08","6","22","DAC","21","SA",,"CSV"
"24645","240905109","Priya Sharma","FEMALE","2","IT","4.1","6","8","DAC","21","SAC",,"CSV"
"24646","240904110","Neha Gupta","FEMALE","2","EE","8.48","6","22","DAC","8","DAC",,"CSV"
"24647","230910111","Kritika Singh","FEMALE","3","CHE","7.65","6","21","SA","13","SA",,"CSV"
"24648","240905113","Isha Kulkarni","FEMALE","2","IT","7.23","6","22","DAC","21","SAC",,"CSV"
"24649","240912115","Radhika Reddy","FEMALE","2","AI","9.17","6","22","DAC","8","DAC",,"CSV"
"24650","240913116","Anjali Menon","FEMALE","2","IS","8.26","6","21","SAC","13","SAC",,"CSV"
"24651","230915117","Kavya Agarwal","FEMALE","3","PE","9.44","6","13","DAC","21","SA",,"CSV"
"24652","230912118","Kritika Kulkarni","FEMALE","3","AI","5.83","6","8","DAC","13","SAC",,"CSV"
"24653","240911119","Neha Shetty","FEMALE","2","DS","7.46","6","13","DAC","8","DAC",,"CSV"
"24654","240915120","Riya Kapoor","FEMALE","2","PE","5.56","6","13","DA","8","DAC",,"CSV"
"24655","240915121","Neha Menon","FEMALE","2","PE","7.22","6","22","DAC","13","SAC",,"CSV"
"24656","230901122","Divya Iyer","FEMALE","3","CSE","7.2","6","22","DAC","13","SA",,"CSV"
"24657","240914124","Meera Singh","FEMALE","2","MT","8.25","6","22","DAC","13","DA",,"CSV"
"24658","240904125","Shreya Chatterjee","FEMALE","2","EE","7.55","6","21","SAC","22","DAC",,"CSV"
"24659","240915126","Riya Kulkarni","FEMALE","2","PE","8.25","6","8","DAC","21","SA",,"CSV"
"24660","230907127","Sneha Bhatt","FEMALE","3","CE","8.34","6","8","DAC","22","DAC",,"CSV"
"24661","230903128","Shruti Menon","FEMALE","3","ME","10","6","8","DAC","22","DAC",,"CSV"
"24662","230909129","Riya Gupta","FEMALE","3","AE","7.12","6","22","DAC","8","DAC",,"CSV"
"24663","240902130","Shruti Kapoor","FEMALE","2","ECE","6.37","6","8","DA","22","DAC",,"CSV"
"24664","240901131","Radhika Shetty","FEMALE","2","CSE","7.8","6","13","DAC","13","DA",,"CSV"
"24665","230912132","Anjali Joshi","FEMALE","3","AI","6.54","6","13","SAC","21","SAC",,"CSV"
"24666","240906135","Sneha Singh","FEMALE","2","CCE","9.28","6","13","DA","22","DAC",,"CSV"
"24667","240904136","Riya Bansal","FEMALE","2","EE","7.16","6","22","DAC","21","SA",,"CSV"
"24668","240909137","Kavya Agarwal","FEMALE","2","AE","6.82","6","21","SA","8","DA",,"CSV"
"24669","240913138","Divya Chatterjee","FEMALE","2","IS","6.93","6","22","DAC","21","SAC",,"CSV"
"24670","240906139","Isha Menon","FEMALE","2","CCE","8.36","6","8","DA","8","DAC",,"CSV"
"24671","240912141","Nisha Kapoor","FEMALE","2","AI","7.31","6","22","DAC","21","SA",,"CSV"
